feature_index,feature,importance
586,team1_stats.opponent-home-run-pct.Home,0.39192663171364084
943,team1_stats.secondary-average.Rank,0.3915189707918956
2227,weather.evapotranspiration,0.3914194114441868
213,team1_stats.hit-by-pitch-per-game.Rank,0.39134150888665026
2207,team2_stats.win-pct-all-games.Last 1,0.3894417791832738
287,team1_stats.in-division-sos-by-other.Rank,0.3893457841642421
781,team1_stats.opponent-strikeouts-per-game.Away,0.3893093571484822
1327,team2_stats.hits-for-extra-bases-pct.Home,0.3892808717325455
1561,team2_stats.opponent-batting-average.2023,0.38863810292194606
2206,team2_stats.win-pct-all-games.Home,0.38845934558584316
440,team1_stats.opponent-at-bats-per-game.Last 1,0.3883690122985912
1373,team2_stats.home-run-pct.Last 3,0.3878064839733445
888,team1_stats.rbis-per-game.Home,0.38675749421894223
183,team1_stats.first-6-innings-runs-per-game.Away,0.38655321024991024
372,team1_stats.on-base-plus-slugging-pct.Rank,0.38605976901556044
577,team1_stats.opponent-hits-per-run.2023,0.3855860041367175
1968,team2_stats.opponent-yes-run-first-inning-pct.Away,0.3850555696383432
148,team1_stats.errors-per-game.Away,0.3847695778956311
1782,team2_stats.opponent-plate-appearances.Last 3,0.3846867564780344
1608,team2_stats.opponent-earned-runs-against-per-game.Rank,0.38448620682231244
1500,team2_stats.opponent-3rd-inning-runs-per-game.Home,0.3836038970686734
382,team1_stats.opponent-2nd-inning-runs-per-game.Away,0.3811432588547165
242,team1_stats.home-adv-by-other.Hi,0.38111698483369894
2194,team2_stats.walks-per-game.Last 3,0.38109282670138045
2022,team2_stats.runs-per-game.Rank,0.3804990706348654
444,team1_stats.opponent-at-bats-per-home-run.2023,0.38044073921699584
481,team1_stats.opponent-doubles-per-game.Home,0.37941171740071356
1484,team2_stats.opponent-1st-inning-runs-per-game.2023,0.37904295023060347
558,team1_stats.opponent-hits-for-extra-bases-pct.Home,0.378811023624323
1123,team2_stats.2nd-inning-runs-per-game.Away,0.37852025754192564
617,team1_stats.opponent-last-2-innings-runs-per-game.Rank,0.3776769048576809
24,team1_stats.3rd-inning-runs-per-game.Rank,0.3772577359839169
1252,team2_stats.earned-runs-against-per-game.Home,0.37652442837497496
1116,team2_stats.1st-inning-runs-per-game.Away,0.37635286486733166
